lat,long,name,firstname,live_year,Dates de vie et de mort,Ville ou pays d'origine,Liens familiaux,Titre,Lieux d'habitations,Œuvres parisiennes,Œuvres versaillaises,autres œuvres,notes,documents,Collaborations connues,Inventaire après décès
,,BOURDERELLE,David,,1651 - 1706,,"fils de Michel Blanchard et Catherien Anguier, sœur de François, Michel et Guillaume Anguier.","Agrée par l'académie le 23 Août 1683, fait membre le 31 décembre 1688","En 1686, il hérite de la maison et de l'atelier de François et Michel Anguier rue Neuve-ST Honoré / Métopes au dôme des Invalides en 1690(selon félibien, il a fait la moitié des métopes de la façades des invalides), il a reçu 250 livres : voir compte des bâtiments du roi. 1698/9 : Anges tenant des instruments liturgiques, bas relief en pierre pour le dôme des Invalides.","Morceau de réception : ST Mathieu en marbre, médaillon ovale en 1688.",Deux maquettes en plâtre pour la chapelle de Versaille,,"Evaluation par Corneille Van Clève des sculptures de son atelier, principalement réalisées par les frères Anguier",Souchal T1 + MC/ET/X/278  et LAMI,,"Oui, 3 mars 1706 : - Inventaire après décès de David Bourderelle, sculpteur du roi en son académie, dressé à son domicile, rue Neuve-Saint-Honoré, où il est décédé le 8 février, à la requête d'Antoinette Fromentel, sa veuve, tant en son nom que comme tutrice de leurs enfants mineurs : Marguerite, âgée de dix-sept ans, Benjamin, âgé de douze ans, François, âgé de dix ans, et Pierre âgé de huit ans, en présence de Guillaume Anguier, peintre du roi, demeurant à l'hôtel de la manufacture royale des Gobelins, grand-oncle paternel et subrogé tuteur desdits mineurs (par sentence du Châtelet du 26 février 1706). 11 feuillets. Appartement : au 3e étage, deux chambres dont une servant de cuisine, une petite salle. - Mobilier : les meubles sont de peu de valeur à l'exception d'une verdure d'Auvergne prisée 200 livres; tableaux dont deux sont des copies de Poussin et de Raphaël. - Bibliothèque : 34 volumes reliés en veau et en parchemin ; ""histoires sainte et profanes, dévotion et autres matières"" (35 l.). - Argenterie : elle est prisée 448 livres. - Habits : ceux du défunt sont prisés 90 livres, ceux de la veuve 28 livres. Parmi les papiers (6 feuillets) : 
- contrat de mariage Bourderelle-Fromentel, 10 juillet 1697, Desgrandes et Boindin, notaires; (dot : une maison faubourg Montmartre, valeur 8.000 livres, douaire : 250 livres de rente) ; 
- testament olographe de François Anguier déposé dans l'étude De Saint-Jean le 12 septembre 1669, par lequel il donnait à son frère Michel Anguier, une maison près de la porte Saint-Honoré pour en jouir sa vie durant et la transmettre à son neveu David Bourderelle; 
- déclaration au roi de ladite maison par David Bourderelle, 10 mai 1688, Lemoyne et Dautry (?) notaires; 
- copie d'un acte informe passé entre les légataires de François Anguier, portant délivrance à David Bourderelle de la propriété de ladite maison, pour en jouir après le décès de Michel Anguier, 3 octobre 1669, De Saint-Jean, notaire; 
- vente de ladite maison par Claude Le Bossu, sieur de Corbevoye, à François Anguier, 31 mars 1656, Lecat et Daubanton, notaires; 
- papiers relatifs aux travaux faits à ladite maison en 1687 et à sa mitoyenneté avec le fossé du bastion Saint-Honoré; 
- quittances de payements faits par le défunt à Marguerite Dubois, veuve de François Anguier. 
- Dettes actives : loyers dus par les locataires de la maison de la rue Neuve-Saint-Honoré et de la maison du faubourg Montmartre. MC/ET/X/278 1706, 12 avril. - Renonciation par Antoinette Fromentel, veuve de David Bourderelle, à la communauté de biens ""craignant qu'elle ne lui soit plus onéreuse que profitable""."
,,BOURDON,Pierre,,,,"Marié à Anne Petit, une fille : Anne ",Premier sculpteur du roy (F.L. 7453) qualifié aussi de noble homme,"En 1656 habite au palais des Tuileries (7453), y hbaite toujours en 1657 (F.L. 7454)",,,,"au baptême de sa fille Anne assistent : ""La marraine : haute et puissante dame Anne de Neufbourg, femme de haut et puissant seigneur monseigneur François Paufsart, chevallier, seigneur du maruis de Fors et de Viguay."" F.L. 7453",F.L. 7453 et F.L. 7454,,
,,BOURDY ou BOURDICT,Pierre,,16? - après 1711,Probablement de Lyon,sa sœur Claude était la première femme de Coysevox,"21 octobre 1684 : troisième prix de l'académie. 3 septembre 1685 : deuxième prix. Pensionnaire de l'académie royale de 86 à 90. Par brevet en 1700 : premier architecte et directeur en sculpture, en 1702 premier professeur à l'académie royale de peinture et de sculpture.","Il vint à Paris, certainement pour suivre son beau-frère Coysevox. A rome en 1686 car pensionnaire à l'académie royale avec Doizy et Z. Adam.Avril 90 : revient à Paris, travaille sur les chantiers rroyaux jusque 1711. 1693 : en Allemagne. De 1700 à 1706 : travaille en Lorraine pour le duc Léopold","Second prix de l'académie de sculpture : le monuemnt de l'arche de noé en 1685. La vertu, une des quatre  lanternes du dôme des Invalides","Le Tibre, copie d'antique. St Barnabé, deux enfants assis",,Il signait toujours Bourdict ,Souchal T1 et LAMI,"En 1691 avec Collignon, louis-armand; Monthéan; Nourrisson, J. Rousseau pour la porte du dôme des invalides. en 1705Avec G. Coustou pour l'entrée de l'hôtel de Soubise. En 1705-7 avec G. Coustou, J.L. Lemoyne, Granier, Thierry, Mazière? Russeau, Monthéan, Armand, Dugoullon, J. Desjardins et Langlois  pour le grand baldaquin des bains d d'apollon. En 1708 avec Martin et Mazeline pour des travaux dans la chapelle.",
,,BRIAY,Pierre,,,,"Marié à Lucienne Petit (F.L. 8368), fils de Pierre Briay, vivant bourgeois de Paris",sculpteur,En 1688 habite rue du Chantre (F.L. 8368),,,,,F.L. 8368,,
,,BRUNNET,Claude,,,,,en 1673 : sculpteur,Paroisse St Etienne en 1673 (F.L. 8793),,,,,F.L. 8793,,
,,BUIRETTE,Louis,,,,,En 1687 : sculpteur du roi,"En 1687 : habite rue du Verdelet, paroisse St Eustache FL52850",,,,"Assiste au mariage de Jean Perdriel, sculpteur aux côtés de Michel Garand, aussi sculpteur.",FL52850,,
,,BUIRETTE ,Jacques,,1631 - 1699,"Paris, baptisé le 2 mars à St Jean-en-Grève","Fils de Claude Buirette, menuisier et Anne Tuby (pas relié au sculpteur). Parrain : Sarrazin. ",2 juin 1663 : fait académicien,Paris. A la fin de sa vie : trouve refuge à l'hospice des Quinze-Vingts,"Avant 1600 : des descriptions nous parlent d'un st jean et la vierge de chaque côté d'un crucifix de Sarrazin au dessus de la porte du chœur de l'église de St Gervais à Paris. En 1661 : Union de la peinture et de la sculpture, morceau de récéption pour l'académie royale, bas relief en marbre.  En 1672, trophées et bas reliefs pour la porte St Antoine",", deux masques, de nombreux trophées d'armes , travaux dans l'appartement du prince de Vermandois, une amazone, un vase, vases pour le jardin du grand trianon, deux chapiteaux un groupe d'enfants, ","La Guiche (Saône et Loire) : tombe de louis emmanuel de valois duc d'angoulême. Travaux pour le service funéraire du Grand Condé. Le nil, le laocoon, et hercule écartant le vice : disparus ou détruits.","D'après Jal, Claude II Buirette est l'oncle de Jacques, né en 1639, devient maitre sculpteur au port de rochefort et mourut dans cette ville. Le fils de Jacques, Claude-Ambroise Buirette, né vers 1669, maitre sculpteur au Port Louis, depuis le 1er janvier 1698, maitre sculpteur au port de Rochefort, meut en 1649.  Toujorus d'après JAL, neveu de Jacques Buirette, sculpteur comme sonf rère Thomas qui aurait travaillé ç Rochefort sous la direction de Claude II Buirette.",Souchal et LAMI,,
,,BOULART,Mathurin,,1631-1676,,,Sculpteur et peintre,Il habitait rue St Honoré,,,,,LAMI,,
,,BOUILLART,Joseph,,Meurt le 24 janvier 1709,,,sculpteur sur bois,Habitait rue de la Roquette dans le faubourg St Antoine. ,,,,,"LAMI et Nouvelles archives de l'art français, t. X, 1883, p. 221",,Inventaire de son mobilier  fait après sa mort le 24 janvier 1709 à la reuqête de sa veuve.
,,BRIA,Pierre de,,Meurt en 1673,,,Sculpteur et peintre,Habitait rue St Honoré,,,,enterré sur la paroisse Saint Germain l'auxerrois. ,LAMI,,
,,BRIAYÉ ou BRIER,Pierre,,,,,Maitre sculpteur,habitait faubourg Montmartre,,,,Figure comme témoin dans l'acte de décès de la fille de son confrère Jean Lassie en 1686.,,,
,,CAFFIER (CAFFIERI),Philippe,,Né à Rome en 1634-1716,,"Issu d'une famille napolitaine, son pèré était ingénieur du pape Urbain VII (LAMI).Marié à Françoise Renaud de Beauvallon, cousine germaine du peintre Lebrun, 11 enfants dont : une fille Marie-Jeanne (9289), un fils Philippe (9290), un fils François, une fille Catherine, une fille Virginie Marie, un fils Jean Baptiste, un fils Philippe, un fils Jacques, une fille Suzanne, un fils Guillaume, meurt peu après","En 1665 : a le titre de sculpteur ordinaire des meubles de la couronne. En 1669 : maitre sculpteur ordinaire du roy, en 1682 : sculpteur aux Gobelins (9308), en 1678 : sculpteur ordinaire des bâtiments du roi et ancie marguillier de la paroisse St Hippolyte (F.L. 9695). 1687 : maitre sculpteur des vaisseaux du roi au port du Havre.","Se rend à Paris en 1660 mandé par le cardinal Mazarin qui avait demandé l'autorisation au pape Alexandre VII; reçoit un logement aux Gobelins et placé sous la direction de Lebrun.. En 1682 aux Gobelins (9308). 1687-1691 : habite au Havre. 1691-1714 : habite à Dunkerke. En 1714, transmet ses fonctions de décoratuer de la marine à son fils François-Charles et revint à Paris où il acheta une charge de mouleur de bois. A sa mort il habite rue Saint Victor, paroisse Saint Nicolas du Chardonneret.","Pour le Louvre et les Tuileries : de nombreux travaux d'ornements en collaboration avec Mathieu Lespagnandelle : 1666 et 1667 : ouvrages de sculpture en bois dans les appartements du roi aux tuileries,  1668 : chapiteaux en pierre à l'avant corps de l'entrée du Louvre; 1668 : décoration de 41 panneaux des croisées du palais des tuileries; 1670 : ouvrages de sculpture pour les bordures des tableaux du plafond de la galerie des tuileries;1670 : dix chapiteaux de colonnes, deux doubles pilastres et trois pilastres simples pour le portail du péristyle du Louvre; 1675-76 : travaux de sculpture à la façade du Louvre. 1673 : trois chapiteaux pilastres pour la façade du grand portail du Louvre; 1675-76 : travaux de sculpture à la façade du Louvre. 1673 : six guéridons de sculpture pour les appartements du Louvre. 1665 : modèles de contre coeurs de cheminées pour le Louvre, 1673 : mise en place de la mensuiserie de la Grande Galerie du Louvre. 1669 : une armoire à bijoux et à objets précieux pour les appartements des Tuileries. 1670 : ouvrages de sculpture en bois pour la grande galerie du Louvre. 1682 : qautre cadres de bois sculpté pour les tableaux du Guide.","1664 : douze scabellons à Versailles, en collaboration avec J.-B. Tuby. 1665 : deux scabellons et sept piédestaux. 1666 : dix cadres de tableaux en bois sculpté pour le cabinet du roi. 1668 : deux bordures en bois sculpté pour encadrer deux tableaux représentants des vues de Versailles. 1670 : dix grands cadres de miroirs pour Trianon, en collaboration avec Lespagnandelle.1671 : sculptures des portes et des croisées du palais de Versailles, en collaboration de Lespagnandelle. 1671 : sculpture des portes et des croisées des grands appartements de Versailles, en collaboration de Lespagnandelle et de François Temporiti. 1672-81 : décoration de la chambre des bains du château de Versailles en collaboration avec François Lespagnandelle et Temporiti. 1672 : six trophées et une aile de l'avant cour du chateau de Versailles, en collaboration avec lespagnandelle et temporiti. 1672 : trois modèles en bois de contre coeur de cheminées pour les appartements de Versailles. 1672-73 : ornements des combles de trianon, en collaboration avec Lespagnandelle et Temporiti.1573 : sculptures à l'oratoire de la reine, en collaboration avec Lespagnandelle.  1673 : modèles des portes de bronze pour les grands appartements. 1674 : ornements du grand escalier du chateau de Versailles. 1674 : un lit en bois doré et plusieurs bordures pour les appartements de Versailles. 1675 : huit chapiteaux en bois pour le labyrinthe de Versailles, en collaboration avec Lespagnandelle. 1676 : modèle de la rampe du grand escalier du chateau de Versailles, en collaboration avec Lespagnandelle.1676_78 : décoration de huit chaloupes pour le grand canal de Versailles. 1677-78 : huit portes sculptées pour le grand escalier du chateau de versailles. 1678 : chapiteaux en plomb et en étain pour la chapelle des appartements de versailles. 1678 : cinq cadres en bois sculpté pour le cabinet du roi. 1679: décoration de la corniche en pierre de la grande galerie du chateau de Versailles. 1679 : ouvrages de sculpture dans les petits appartements du roi à Versailles. 1679 : décoration de la menuiserie du petit appartement situé au dessus de celui du roi à Versailles, en collaboration avec Mazeline et Jouvenet. 1679 : trophées dans la grande galerie du château de Versailles. 1680 : chapiteaux en métal d'après les modèles de Lebrun dans la grande galerie du chateau de Versailles. 1680 : sculptures des petits cabinets des appartements du roi à Versailles. 1680 : décoration des lambris de la salle des gardes de la reine. 1681-82 : ouvrages de sculpture à Marly.  1682 : décoration d'une balustrade en bois pour les appartements du roi.  1682 : onze houppes de métal. 1682-83 : cinquante cadres pour les tableaux du cabinet du roi. 1683 : sculptures de l'escalier du dauphi. 1683 : trois modèles de contre-coeurs en bois pour le Grand Commun. 1683 : ornements des portes du chateau de marly.  1684-85 : décoration des autels de l'église des Récollets à Versailles, en collaboration avec Briquet et Pineau. 1684 : chaire en brois sculptée et dorée, executée en 1684 pour l'église Notre Dame de Versailles, en collaboration avec Noël Briquet.  1684 : ouvrages de sculpture aux cabinets des termes et à la salle de billard du château de Versailles, en collaboration avec Briquet et Pineau. 1684 : bas relief en métal pour les appartements du château de Versailles, du côté de l'orangerie. 1686 : décoration des petits autels de l'église Notre dame de Versailles, en collaboration avec Briquet. 1687 : quatre chapiteaux pilastres en marbre pour Trianon en collaboration avec PIerre Jumel.","1665 : trois fauteuils de sculpture à l'antique et douze sièges pliants pour le roi. 1669 : travaux dans le château de St Germain en Laye à la boiserie de la chapelle, au petite appartement du roi et aux croisées du grand appartement, en collaboration avec Lespagnandelle. 1671 : cinq cadres de tableaux en bois dorés pour le service du roi. 1673 : quatre guéridons executés pour le roi. 1674 : ouvrages de sculpture dans l'appartement de madame de Montespan à St Germain en Laye, en collaboration avec Antoine Le Clerc. 1687 : ornements de bateaux.",Naturalisé en 1665.,"F.L. 9288; F.L. 9289; F.L. 9290, F.L. 9308 F.L. 9695 et LAMI",de nombreuses collaborations avec Mathieu Lespagnandelle.,
,,CAILLOT ou CAYOT,Claude-Augustin,,1677-1722,né à Paris,Fils de Nicolas sculpteursur bois. Il étudie la peinture avec Jouvenet et la sculpture avec Le Hongre,"Troisième prix de sculpture en 1691. Sept. 1695 : troisième prix pour un bas -relief. N'a pas été pensionnaire à l'Académie de Rome. Agrée le 26 juillet 1710, fait académicien le 31 juillet 1711. Sculpteur ordinaire du roi et entrepreneur dans les Bâtiments du roi. JAL. p. 336, Herluison p. 68","1691 : vivait rue Fromenteau selon Laborde. 1701 : rue ST Thomas du Louvre. Au moment de sa mort, le 6 avril 1722, vivait rue du Roule","1695 : premier prix de l'académie, Jacob et Rachel. 1696 : premier prix : Hoseph et Pharaon. 1711 : la mort de didon morceau de réception. En 1713-15 :  sculpture pour l'autel haut de Notre Dame, avec Vassé, payé 29900 livres en 1713 et 1721. Desssin deLe Cotte et fonte de Desjardin. 1718 : nymphe de Diane, pour le jaridnd es Tuileries, aujourd'hui disparue.",sculpture pour la chapelle,Cupidon et Pysché (on ne sait pas pour où). Château de meudon : deux vases,,Souchal T1,Avec Vassé pour l'autel de notre dame de paris,
,,CAILLOIS,Jean,,,,En 1674 : acte de décès d'une fille de dix mois.,Sculpteur,"1674 : demeure rue d'Argenteuil, paroisse ST Roch.",,,,,LAMI,,
,,CARLIER,Martin ,,16? - après 1700,Piennes (Somme-,"Témoin au mariage de Lespingola en 1697. René Carlier, élève de De Cotte et premier architecte de du roi Philippe V était probablement son fils, et François-Antoine Carlier, architecte de Ferdinand VI, son petit fils.",Sculpteur,"1675 : à Rome à l'académie française. Retourne en France en 1680. en 1697, lorsqu'il est témoin au mariage de Lespingola, il vit rue St Vincent, Paroisse ST Roch, il y habite toujours en 1705",en 1691-9 : travaux au dôme des Invalides,"Hermaphrodite, copie d'antique à Rome, Ganymède, copie d'antique à rome, vases, coquilles et masques, Le Tibre, Le Nil, Deux groupes à Marly, Uranie , Vénus Médicis, La paix des grecs, deux pieds supportant un bassin, quatre chapitaux,",1699-1700 : travaux au château de Meudon,,Souchal t1 et LAMI,,
